date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:11:32	12731/12731	---M-Z	200	added ('OK')	application/javascript	etag:%22426de8a4079e02640668fd03022f572d%22	https://stcdn.leadconnectorhq.com/_preview/Bf3lXVwG.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/Bf3lXVwG.js	(from https://www.viatrexx.com/products)
01:11:32	5863/5863	---M-Z	200	added ('OK')	application/javascript	etag:%2287790a7baaa15502808ef6309bb6de13%22	https://stcdn.leadconnectorhq.com/_preview/BhOC97i2.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/BhOC97i2.js	(from https://www.viatrexx.com/products)
01:11:33	7553/7553	---M-Z	200	added ('OK')	application/javascript	etag:%226476afdde5d067b5c0725eb2d009dcdd%22	https://stcdn.leadconnectorhq.com/_preview/BPMsqDxy.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/BPMsqDxy.js	(from https://www.viatrexx.com/products)
01:11:33	712/712	---M-Z	200	added ('OK')	application/javascript	etag:%224161dcb00fd66983f078fe18d624c04e%22	https://stcdn.leadconnectorhq.com/_preview/BTmXzdx_.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/BTmXzdx_.js	(from https://www.viatrexx.com/products)
01:11:33	2455/2455	---M-Z	200	added ('OK')	application/javascript	etag:%22e4e602793e09c26e39914ef808e52101%22	https://stcdn.leadconnectorhq.com/_preview/DnOYZfPz.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/DnOYZfPz.js	(from https://www.viatrexx.com/products)
01:11:34	2465/2465	---M-Z	200	added ('OK')	application/javascript	etag:%2230a42ef1ca30f2fe3d89a32e55e5df69%22	https://stcdn.leadconnectorhq.com/_preview/BL-zo11e.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/BL-zo11e.js	(from https://www.viatrexx.com/products)
01:11:34	589/589	---M-Z	200	added ('OK')	application/javascript	etag:%2236bff1f08b39ce99925bfb99f7229217%22	https://stcdn.leadconnectorhq.com/_preview/ClmJ5cD5.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/ClmJ5cD5.js	(from https://www.viatrexx.com/products)
01:11:34	2962/2962	---M-Z	200	added ('OK')	application/javascript	etag:%22358c461d6894a09d8d8045546cbf6946%22	https://stcdn.leadconnectorhq.com/_preview/BIuhcElX.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/BIuhcElX.js	(from https://www.viatrexx.com/products)
01:11:34	1752/1752	---M-Z	200	added ('OK')	application/javascript	etag:%2230d5d7dc1bdc423707e3d3ed1eeeba98%22	https://stcdn.leadconnectorhq.com/_preview/CkLjiNRy.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/CkLjiNRy.js	(from https://www.viatrexx.com/products)
01:11:35	78/78	---M-Z	200	added ('OK')	application/javascript	etag:%22b55cbfb0a4aff9726625aa2a46491d3a%22	https://stcdn.leadconnectorhq.com/_preview/5TsDaTRf.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/5TsDaTRf.js	(from https://www.viatrexx.com/products)
01:11:36	1374/1374	---MC-	200	added ('OK')	text/css	date:Sat,%2031%20Jan%202026%2008:11:36%20GMT	https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800&display=swap	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/fonts.googleapis.com/css2729a.css	(from https://www.viatrexx.com/products)
01:11:36	3354/3354	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2031%20Jan%202026%2008:11:37%20GMT	https://www.viatrexx.com/products/collections/	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/products/collections/index.html	(from https://www.viatrexx.com/products)
01:11:39	291368/291368	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:11:37%20GMT	https://www.viatrexx.com/product-details/	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/index.html	(from https://www.viatrexx.com/products)
01:11:41	347838/347838	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:11:38%20GMT	https://www.viatrexx.com/products/collections/cardiovascular-support	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/products/collections/cardiovascular-support.html	(from https://www.viatrexx.com/products)
01:11:44	347852/347852	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:11:42%20GMT	https://www.viatrexx.com/products/collections/general-wellness-neurological	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/products/collections/general-wellness-neurological.html	(from https://www.viatrexx.com/products)
01:11:47	347828/347828	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:11:43%20GMT	https://www.viatrexx.com/products/collections/microbial-support	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/products/collections/microbial-support.html	(from https://www.viatrexx.com/products)
01:11:49	347844/347844	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:11:45%20GMT	https://www.viatrexx.com/products/collections/metabolic-cellular-health	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/products/collections/metabolic-cellular-health.html	(from https://www.viatrexx.com/products)
01:11:52	347842/347842	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:11:48%20GMT	https://www.viatrexx.com/products/collections/structural-joint-support	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/products/collections/structural-joint-support.html	(from https://www.viatrexx.com/products)
01:11:54	347838/347838	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:11:51%20GMT	https://www.viatrexx.com/products/collections/immune-allergy-support	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/products/collections/immune-allergy-support.html	(from https://www.viatrexx.com/products)
01:11:57	347828/347828	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:11:53%20GMT	https://www.viatrexx.com/products/collections/pain-inflammation	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/products/collections/pain-inflammation.html	(from https://www.viatrexx.com/products)
01:11:59	347822/347822	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:11:58%20GMT	https://www.viatrexx.com/products/collections/detox-drainage	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/products/collections/detox-drainage.html	(from https://www.viatrexx.com/products)
01:12:02	347854/347854	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:11:59%20GMT	https://www.viatrexx.com/products/collections/organotherapy-hormonal-support	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/products/collections/organotherapy-hormonal-support.html	(from https://www.viatrexx.com/products)
01:12:05	296596/296596	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:01%20GMT	https://www.viatrexx.com/product-details/product/aap-aa-1	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-aa-1.html	(from https://www.viatrexx.com/products)
01:12:05	4656/4656	---M--	200	added ('OK')	image/webp	etag:%221769756999.828126-4656-1473382422%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a38600bc585aa6832be.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmplktob8rs.webp	(from https://www.viatrexx.com/products)
01:12:07	296610/296610	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:06%20GMT	https://www.viatrexx.com/product-details/product/aap-aa-2	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-aa-2.html	(from https://www.viatrexx.com/products)
01:12:08	1290467/1290467	---M--	200	added ('OK')	image/jpeg	etag:%221769268900.9767752-1290467-1360070622%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c981eaa1fad7d20a02.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpclzjoklu.jpg	(from https://www.viatrexx.com/products)
01:12:11	296640/296640	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:09%20GMT	https://www.viatrexx.com/product-details/product/aap-am-1	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-am-1.html	(from https://www.viatrexx.com/products)
01:12:11	4670/4670	---M--	200	added ('OK')	image/webp	etag:%221769757000.191126-4670-1491142714%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a38ec5b3dabcfd12984.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpnhoiherp.webp	(from https://www.viatrexx.com/products)
01:12:16	297121/297121	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:15%20GMT	https://www.viatrexx.com/product-details/product/aap-essentials	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-essentials.html	(from https://www.viatrexx.com/products)
01:12:16	4686/4686	---M--	200	added ('OK')	image/webp	etag:%221769516130.3631349-4686-1303775015%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a38ec5b3d15e4d1297e.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmp6868me3i.webp	(from https://www.viatrexx.com/products)
01:12:20	297228/297228	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:18%20GMT	https://www.viatrexx.com/product-details/product/aap-gf-1	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-gf-1.html	(from https://www.viatrexx.com/products)
01:12:20	4578/4578	---M--	200	added ('OK')	image/webp	etag:%221769551266.93657-4578-1478363157%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a38ec5b3d24eed12980.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpbttudz2i.webp	(from https://www.viatrexx.com/products)
01:12:26	297150/297150	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:24%20GMT	https://www.viatrexx.com/product-details/product/aap-im-1	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-im-1.html	(from https://www.viatrexx.com/products)
01:12:26	3354/3354	---M--	200	added ('OK')	image/webp	etag:%221769797396.7844422-3354-1354565476%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a38600bc51c106832bf.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmp5r1q9p2c.webp	(from https://www.viatrexx.com/products)
01:12:29	297036/297036	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:27%20GMT	https://www.viatrexx.com/product-details/product/aap-im-2	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-im-2.html	(from https://www.viatrexx.com/products)
01:12:29	4648/4648	---M--	200	added ('OK')	image/webp	etag:%221769551268.3299408-4648-1357121386%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a384f8b902370d6422f.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpf60jm99x.webp	(from https://www.viatrexx.com/products)
01:12:31	297157/297157	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:30%20GMT	https://www.viatrexx.com/product-details/product/aap-ma-1	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-ma-1.html	(from https://www.viatrexx.com/products)
01:12:32	3504/3504	---M--	200	added ('OK')	image/webp	etag:%221769551267.2431479-3504-1428424674%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a384f8b90f010d64231.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpu_78qowk.webp	(from https://www.viatrexx.com/products)
01:12:35	297094/297094	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:33%20GMT	https://www.viatrexx.com/product-details/product/aap-n-1	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-n-1.html	(from https://www.viatrexx.com/products)
01:12:35	4558/4558	---M--	200	added ('OK')	image/webp	etag:%221763145638.5903249-4558-1461585902%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a3990250329a17b0d6b.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpbznlci_0.webp	(from https://www.viatrexx.com/products)
01:12:39	297097/297097	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:37%20GMT	https://www.viatrexx.com/product-details/product/aap-n-2	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-n-2.html	(from https://www.viatrexx.com/products)
01:12:39	4574/4574	---M--	200	added ('OK')	image/webp	etag:%221769646095.4676847-4574-1362560899%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a38600bc503776832bd.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmp64nbb4go.webp	(from https://www.viatrexx.com/products)
01:12:42	297099/297099	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:40%20GMT	https://www.viatrexx.com/product-details/product/aap-n-3	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-n-3.html	(from https://www.viatrexx.com/products)
01:12:42	4602/4602	---M--	200	added ('OK')	image/webp	etag:%221769756999.826126-4602-1442514889%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a384f8b9001cbd64232.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmphmdooq04.webp	(from https://www.viatrexx.com/products)
01:12:45	297004/297004	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:44%20GMT	https://www.viatrexx.com/product-details/product/aap-n-4	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-n-4.html	(from https://www.viatrexx.com/products)
01:12:45	4590/4590	---M--	200	added ('OK')	image/webp	etag:%221769756999.6543367-4590-1433929705%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a384f8b901a2fd64230.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpu8v0ptil.webp	(from https://www.viatrexx.com/products)
01:12:48	297115/297115	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:47%20GMT	https://www.viatrexx.com/product-details/product/aap-n-5	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-n-5.html	(from https://www.viatrexx.com/products)
01:12:49	4568/4568	---M--	200	added ('OK')	image/webp	etag:%221769756999.8023365-4568-1447430102%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a38ec5b3d6aa7d12981.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpsnluh01n.webp	(from https://www.viatrexx.com/products)
01:12:51	297012/297012	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:50%20GMT	https://www.viatrexx.com/product-details/product/aap-qa-1	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-qa-1.html	(from https://www.viatrexx.com/products)
01:12:52	4576/4576	---M--	200	added ('OK')	image/webp	etag:%221769551267.3845694-4576-1446053882%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a38ec5b3d0af8d12982.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpd5wfzgdb.webp	(from https://www.viatrexx.com/products)
01:12:54	297071/297071	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:53%20GMT	https://www.viatrexx.com/product-details/product/aap-s-1	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-s-1.html	(from https://www.viatrexx.com/products)
01:12:55	6000/6000	---M--	200	added ('OK')	image/webp	etag:%221763145638.656882-6000-1384122284%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68b50282554d73775778513d.png	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmp9q53rrdu.webp	(from https://www.viatrexx.com/products)
01:12:57	297085/297085	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:56%20GMT	https://www.viatrexx.com/product-details/product/aap-wt-2	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-wt-2.html	(from https://www.viatrexx.com/products)
01:12:58	4602/4602	---M--	200	added ('OK')	image/webp	etag:%221769551273.671076-4602-1403455394%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a39902503405a7b0d68.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpmh9bs74w.webp	(from https://www.viatrexx.com/products)
01:13:01	297008/297008	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:12:59%20GMT	https://www.viatrexx.com/product-details/product/aap-wt-3	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/aap-wt-3.html	(from https://www.viatrexx.com/products)
01:13:01	4582/4582	---M--	200	added ('OK')	image/webp	etag:%221769551274.2459307-4582-1442777094%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a399025031cfa7b0d69.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpv47vptvx.webp	(from https://www.viatrexx.com/products)
01:13:05	296881/296881	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:13:03%20GMT	https://www.viatrexx.com/product-details/product/acnexx	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/acnexx.html	(from https://www.viatrexx.com/products)
01:13:06	4856/4856	---M--	200	added ('OK')	image/webp	etag:%221769551273.7145617-4856-1384056708%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a384f8b900d98d6422e.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpk6hr5c1c.webp	(from https://www.viatrexx.com/products)
01:13:10	297060/297060	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:13:08%20GMT	https://www.viatrexx.com/product-details/product/adiposexx	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/adiposexx.html	(from https://www.viatrexx.com/products)
01:13:10	4914/4914	---M--	200	added ('OK')	image/webp	etag:%221769551273.88074-4914-1390544796%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a399025038bd67b0d6d.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpei36iu5u.webp	(from https://www.viatrexx.com/products)
01:13:13	296821/296821	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:13:12%20GMT	https://www.viatrexx.com/product-details/product/amoebexx	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/amoebexx.html	(from https://www.viatrexx.com/products)
01:13:14	4908/4908	---M--	200	added ('OK')	image/webp	etag:%221769551273.9700758-4908-1413613493%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68b36b52058cde050437343e.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmp8yvk0jx4.webp	(from https://www.viatrexx.com/products)
01:13:17	297319/297319	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:13:15%20GMT	https://www.viatrexx.com/product-details/product/arthrexx	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/arthrexx.html	(from https://www.viatrexx.com/products)
01:13:18	4842/4842	---M--	200	added ('OK')	image/webp	etag:%221769797396.5145226-4842-1426393010%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a55902503637c7b1948.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpqwkx243q.webp	(from https://www.viatrexx.com/products)
